Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 01:29:29.839000,VER,1,0 days 00:01:57.854000,18.0,2.0,0 days 01:27:55.379000,,0 days 00:00:52.815000,0 days 00:00:41.511000,0 days 00:00:23.528000,0 days 01:28:24.800000,0 days 01:29:06.311000,0 days 01:29:29.839000,232.0,252.0,277.0,212.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:27:31.985000,,1,1.0,False,,False,False,1,Bahrain Grand Prix
0 days 01:31:05.122000,VER,1,0 days 00:01:35.283000,19.0,2.0,,,0 days 00:00:30.628000,0 days 00:00:41.162000,0 days 00:00:23.493000,0 days 01:30:00.467000,0 days 01:30:41.629000,0 days 01:31:05.122000,233.0,248.0,278.0,288.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:29:29.839000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:32:40.282000,VER,1,0 days 00:01:35.160000,20.0,2.0,,,0 days 00:00:30.585000,0 days 00:00:41.100000,0 days 00:00:23.475000,0 days 01:31:35.707000,0 days 01:32:16.807000,0 days 01:32:40.282000,,256.0,278.0,291.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:31:05.122000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:34:15.598000,VER,1,0 days 00:01:35.316000,21.0,2.0,,,0 days 00:00:30.576000,0 days 00:00:41.240000,0 days 00:00:23.500000,0 days 01:33:10.858000,0 days 01:33:52.098000,0 days 01:34:15.598000,235.0,251.0,278.0,293.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:32:40.282000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:35:50.802000,VER,1,0 days 00:01:35.204000,22.0,2.0,,,0 days 00:00:30.560000,0 days 00:00:41.142000,0 days 00:00:23.502000,0 days 01:34:46.158000,0 days 01:35:27.300000,0 days 01:35:50.802000,234.0,254.0,279.0,294.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:34:15.598000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:37:26.018000,VER,1,0 days 00:01:35.216000,23.0,2.0,,,0 days 00:00:30.553000,0 days 00:00:41.145000,0 days 00:00:23.518000,0 days 01:36:21.355000,0 days 01:37:02.500000,0 days 01:37:26.018000,,253.0,279.0,,False,HARD,6.0,True,Red Bull Racing,0 days 01:35:50.802000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:39:01.307000,VER,1,0 days 00:01:35.289000,24.0,2.0,,,0 days 00:00:30.548000,0 days 00:00:41.257000,0 days 00:00:23.484000,0 days 01:37:56.566000,0 days 01:38:37.823000,0 days 01:39:01.307000,,257.0,279.0,,False,HARD,7.0,True,Red Bull Racing,0 days 01:37:26.018000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:40:36.649000,VER,1,0 days 00:01:35.342000,25.0,2.0,,,0 days 00:00:30.518000,0 days 00:00:41.282000,0 days 00:00:23.542000,0 days 01:39:31.825000,0 days 01:40:13.107000,0 days 01:40:36.649000,233.0,250.0,279.0,295.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:39:01.307000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:42:11.872000,VER,1,0 days 00:01:35.223000,26.0,2.0,,,0 days 00:00:30.522000,0 days 00:00:41.140000,0 days 00:00:23.561000,0 days 01:41:07.171000,0 days 01:41:48.311000,0 days 01:42:11.872000,235.0,257.0,279.0,,False,HARD,9.0,True,Red Bull Racing,0 days 01:40:36.649000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:43:47.453000,VER,1,0 days 00:01:35.581000,27.0,2.0,,,0 days 00:00:30.649000,0 days 00:00:41.338000,0 days 00:00:23.594000,0 days 01:42:42.521000,0 days 01:43:23.859000,0 days 01:43:47.453000,230.0,250.0,279.0,294.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:42:11.872000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:45:22.930000,VER,1,0 days 00:01:35.477000,28.0,2.0,,,0 days 00:00:30.588000,0 days 00:00:41.272000,0 days 00:00:23.617000,0 days 01:44:18.041000,0 days 01:44:59.313000,0 days 01:45:22.930000,233.0,258.0,278.0,293.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:43:47.453000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:46:58.723000,VER,1,0 days 00:01:35.793000,29.0,2.0,,,0 days 00:00:30.679000,0 days 00:00:41.485000,0 days 00:00:23.629000,0 days 01:45:53.609000,0 days 01:46:35.094000,0 days 01:46:58.723000,234.0,258.0,279.0,,False,HARD,12.0,True,Red Bull Racing,0 days 01:45:22.930000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:48:34.494000,VER,1,0 days 00:01:35.771000,30.0,2.0,,,0 days 00:00:30.657000,0 days 00:00:41.470000,0 days 00:00:23.644000,0 days 01:47:29.380000,0 days 01:48:10.850000,0 days 01:48:34.494000,,254.0,279.0,294.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:46:58.723000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:50:10.173000,VER,1,0 days 00:01:35.679000,31.0,2.0,,,0 days 00:00:30.635000,0 days 00:00:41.435000,0 days 00:00:23.609000,0 days 01:49:05.129000,0 days 01:49:46.564000,0 days 01:50:10.173000,,260.0,279.0,295.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:48:34.494000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:51:46.059000,VER,1,0 days 00:01:35.886000,32.0,2.0,,,0 days 00:00:30.669000,0 days 00:00:41.519000,0 days 00:00:23.698000,0 days 01:50:40.842000,0 days 01:51:22.361000,0 days 01:51:46.059000,,260.0,279.0,296.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:50:10.173000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:53:21.922000,VER,1,0 days 00:01:35.863000,33.0,2.0,,,0 days 00:00:30.690000,0 days 00:00:41.459000,0 days 00:00:23.714000,0 days 01:52:16.749000,0 days 01:52:58.208000,0 days 01:53:21.922000,233.0,258.0,279.0,295.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:51:46.059000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:54:58.055000,VER,1,0 days 00:01:36.133000,34.0,2.0,,,0 days 00:00:30.685000,0 days 00:00:41.661000,0 days 00:00:23.787000,0 days 01:53:52.607000,0 days 01:54:34.268000,0 days 01:54:58.055000,,261.0,279.0,296.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:53:21.922000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:56:34.073000,VER,1,0 days 00:01:36.018000,35.0,2.0,,,0 days 00:00:30.727000,0 days 00:00:41.557000,0 days 00:00:23.734000,0 days 01:55:28.782000,0 days 01:56:10.339000,0 days 01:56:34.073000,234.0,260.0,279.0,295.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:54:58.055000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:58:10.278000,VER,1,0 days 00:01:36.205000,36.0,2.0,,,0 days 00:00:30.794000,0 days 00:00:41.561000,0 days 00:00:23.850000,0 days 01:57:04.867000,0 days 01:57:46.428000,0 days 01:58:10.278000,,263.0,280.0,297.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:56:34.073000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:59:49.512000,VER,1,0 days 00:01:39.234000,37.0,2.0,,0 days 01:59:47.796000,0 days 00:00:30.877000,0 days 00:00:41.634000,0 days 00:00:26.723000,0 days 01:58:41.155000,0 days 01:59:22.789000,0 days 01:59:49.512000,233.0,264.0,,,False,HARD,20.0,True,Red Bull Racing,0 days 01:58:10.278000,,1,1.0,False,,False,False,1,Bahrain Grand Prix
0 days 02:01:45.957000,VER,1,0 days 00:01:56.445000,38.0,3.0,0 days 02:00:12.014000,,0 days 00:00:51.526000,0 days 00:00:41.562000,0 days 00:00:23.357000,0 days 02:00:41.038000,0 days 02:01:22.600000,0 days 02:01:45.957000,236.0,258.0,280.0,217.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:59:49.512000,,1,1.0,False,,False,False,1,Bahrain Grand Prix
0 days 02:03:18.565000,VER,1,0 days 00:01:32.608000,39.0,3.0,,,0 days 00:00:29.741000,0 days 00:00:39.916000,0 days 00:00:22.951000,0 days 02:02:15.698000,0 days 02:02:55.614000,0 days 02:03:18.565000,239.0,265.0,281.0,299.0,True,SOFT,2.0,True,Red Bull Racing,0 days 02:01:45.957000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:04:55.154000,VER,1,0 days 00:01:36.589000,40.0,3.0,,,0 days 00:00:31.014000,0 days 00:00:42.023000,0 days 00:00:23.552000,0 days 02:03:49.579000,0 days 02:04:31.602000,0 days 02:04:55.154000,234.0,245.0,281.0,275.0,False,SOFT,3.0,True,Red Bull Racing,0 days 02:03:18.565000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:06:30.444000,VER,1,0 days 00:01:35.290000,41.0,3.0,,,0 days 00:00:30.697000,0 days 00:00:41.281000,0 days 00:00:23.312000,0 days 02:05:25.851000,0 days 02:06:07.132000,0 days 02:06:30.444000,237.0,252.0,281.0,292.0,False,SOFT,4.0,True,Red Bull Racing,0 days 02:04:55.154000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:08:05.111000,VER,1,0 days 00:01:34.667000,42.0,3.0,,,0 days 00:00:30.477000,0 days 00:00:40.996000,0 days 00:00:23.194000,0 days 02:07:00.921000,0 days 02:07:41.917000,0 days 02:08:05.111000,,261.0,281.0,294.0,False,SOFT,5.0,True,Red Bull Racing,0 days 02:06:30.444000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:09:39.262000,VER,1,0 days 00:01:34.151000,43.0,3.0,,,0 days 00:00:30.132000,0 days 00:00:40.772000,0 days 00:00:23.247000,0 days 02:08:35.243000,0 days 02:09:16.015000,0 days 02:09:39.262000,,261.0,281.0,296.0,False,SOFT,6.0,True,Red Bull Racing,0 days 02:08:05.111000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:11:13.793000,VER,1,0 days 00:01:34.531000,44.0,3.0,,,0 days 00:00:30.348000,0 days 00:00:40.805000,0 days 00:00:23.378000,0 days 02:10:09.610000,0 days 02:10:50.415000,0 days 02:11:13.793000,,264.0,281.0,293.0,False,SOFT,7.0,True,Red Bull Racing,0 days 02:09:39.262000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:12:48.042000,VER,1,0 days 00:01:34.249000,45.0,3.0,,,0 days 00:00:30.180000,0 days 00:00:40.825000,0 days 00:00:23.244000,0 days 02:11:43.973000,0 days 02:12:24.798000,0 days 02:12:48.042000,,260.0,281.0,295.0,False,SOFT,8.0,True,Red Bull Racing,0 days 02:11:13.793000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:14:22.235000,VER,1,0 days 00:01:34.193000,46.0,3.0,,,0 days 00:00:30.301000,0 days 00:00:40.682000,0 days 00:00:23.210000,0 days 02:13:18.343000,0 days 02:13:59.025000,0 days 02:14:22.235000,235.0,264.0,281.0,297.0,False,SOFT,9.0,True,Red Bull Racing,0 days 02:12:48.042000,,1,1.0,True,TRACK LIMITS AT TURN 4 LAP 46 ,False,True,1,Bahrain Grand Prix
0 days 02:15:56.474000,VER,1,0 days 00:01:34.239000,47.0,3.0,,,0 days 00:00:30.267000,0 days 00:00:40.704000,0 days 00:00:23.268000,0 days 02:14:52.502000,0 days 02:15:33.206000,0 days 02:15:56.474000,,263.0,281.0,295.0,False,SOFT,10.0,True,Red Bull Racing,0 days 02:14:22.235000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:17:30.824000,VER,1,0 days 00:01:34.350000,48.0,3.0,,,0 days 00:00:30.245000,0 days 00:00:40.738000,0 days 00:00:23.367000,0 days 02:16:26.719000,0 days 02:17:07.457000,0 days 02:17:30.824000,,264.0,282.0,297.0,False,SOFT,11.0,True,Red Bull Racing,0 days 02:15:56.474000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:19:05.227000,VER,1,0 days 00:01:34.403000,49.0,3.0,,,0 days 00:00:30.246000,0 days 00:00:40.804000,0 days 00:00:23.353000,0 days 02:18:01.070000,0 days 02:18:41.874000,0 days 02:19:05.227000,,261.0,282.0,298.0,False,SOFT,12.0,True,Red Bull Racing,0 days 02:17:30.824000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:20:40.010000,VER,1,0 days 00:01:34.783000,50.0,3.0,,,0 days 00:00:30.229000,0 days 00:00:40.928000,0 days 00:00:23.626000,0 days 02:19:35.456000,0 days 02:20:16.384000,0 days 02:20:40.010000,236.0,265.0,289.0,,False,SOFT,13.0,True,Red Bull Racing,0 days 02:19:05.227000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:22:14.350000,VER,1,0 days 00:01:34.340000,51.0,3.0,,,0 days 00:00:30.003000,0 days 00:00:40.834000,0 days 00:00:23.503000,0 days 02:21:10.013000,0 days 02:21:50.847000,0 days 02:22:14.350000,,267.0,282.0,314.0,False,SOFT,14.0,True,Red Bull Racing,0 days 02:20:40.010000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:23:49.256000,VER,1,0 days 00:01:34.906000,52.0,3.0,,,0 days 00:00:30.333000,0 days 00:00:40.919000,0 days 00:00:23.654000,0 days 02:22:44.683000,0 days 02:23:25.602000,0 days 02:23:49.256000,235.0,266.0,284.0,299.0,False,SOFT,15.0,True,Red Bull Racing,0 days 02:22:14.350000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:25:24.856000,VER,1,0 days 00:01:35.600000,53.0,3.0,,,0 days 00:00:30.528000,0 days 00:00:41.382000,0 days 00:00:23.690000,0 days 02:24:19.784000,0 days 02:25:01.166000,0 days 02:25:24.856000,237.0,270.0,284.0,300.0,False,SOFT,16.0,True,Red Bull Racing,0 days 02:23:49.256000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:27:00.190000,VER,1,0 days 00:01:35.334000,54.0,3.0,,,0 days 00:00:30.427000,0 days 00:00:41.227000,0 days 00:00:23.680000,0 days 02:25:55.283000,0 days 02:26:36.510000,0 days 02:27:00.190000,236.0,270.0,283.0,301.0,False,SOFT,17.0,True,Red Bull Racing,0 days 02:25:24.856000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:28:35.374000,VER,1,0 days 00:01:35.184000,55.0,3.0,,,0 days 00:00:30.493000,0 days 00:00:41.220000,0 days 00:00:23.471000,0 days 02:27:30.683000,0 days 02:28:11.903000,0 days 02:28:35.374000,,267.0,281.0,296.0,False,SOFT,18.0,True,Red Bull Racing,0 days 02:27:00.190000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:30:10.045000,VER,1,0 days 00:01:34.671000,56.0,3.0,,,0 days 00:00:30.256000,0 days 00:00:40.870000,0 days 00:00:23.545000,0 days 02:29:05.630000,0 days 02:29:46.500000,0 days 02:30:10.045000,,267.0,281.0,297.0,False,SOFT,19.0,True,Red Bull Racing,0 days 02:28:35.374000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 02:31:44.968000,VER,1,0 days 00:01:34.923000,57.0,3.0,,,0 days 00:00:30.384000,0 days 00:00:40.910000,0 days 00:00:23.629000,0 days 02:30:40.429000,0 days 02:31:21.339000,0 days 02:31:44.968000,,267.0,275.0,296.0,False,SOFT,20.0,True,Red Bull Racing,0 days 02:30:10.045000,,1,1.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:01:40.279000,PER,11,,1.0,1.0,,,,0 days 00:00:42.610000,0 days 00:00:23.856000,,0 days 01:01:16.543000,0 days 01:01:40.447000,229.0,256.0,278.0,259.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:59:59.911000,,2,4.0,False,,False,False,1,Bahrain Grand Prix
0 days 01:03:16.820000,PER,11,0 days 00:01:36.541000,2.0,1.0,,,0 days 00:00:30.678000,0 days 00:00:41.867000,0 days 00:00:23.996000,0 days 01:02:10.958000,0 days 01:02:52.825000,0 days 01:03:16.821000,234.0,257.0,285.0,302.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:01:40.279000,,1,4.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:04:54.117000,PER,11,0 days 00:01:37.297000,3.0,1.0,,,0 days 00:00:30.596000,0 days 00:00:42.478000,0 days 00:00:24.223000,0 days 01:03:47.417000,0 days 01:04:29.895000,0 days 01:04:54.118000,231.0,245.0,284.0,315.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:03:16.820000,,1,4.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:06:31.839000,PER,11,0 days 00:01:37.722000,4.0,1.0,,,0 days 00:00:30.716000,0 days 00:00:42.623000,0 days 00:00:24.383000,0 days 01:05:24.834000,0 days 01:06:07.457000,0 days 01:06:31.840000,233.0,246.0,283.0,314.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:04:54.117000,,1,4.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:08:09.883000,PER,11,0 days 00:01:38.044000,5.0,1.0,,,0 days 00:00:30.997000,0 days 00:00:42.754000,0 days 00:00:24.293000,0 days 01:07:02.837000,0 days 01:07:45.591000,0 days 01:08:09.884000,227.0,249.0,285.0,320.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:06:31.839000,,1,4.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:09:47.706000,PER,11,0 days 00:01:37.823000,6.0,1.0,,,0 days 00:00:30.843000,0 days 00:00:42.702000,0 days 00:00:24.278000,0 days 01:08:40.727000,0 days 01:09:23.429000,0 days 01:09:47.707000,226.0,249.0,285.0,,False,SOFT,9.0,False,Red Bull Racing,0 days 01:08:09.883000,,1,4.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:11:25.527000,PER,11,0 days 00:01:37.821000,7.0,1.0,,,0 days 00:00:31.013000,0 days 00:00:42.682000,0 days 00:00:24.126000,0 days 01:10:18.720000,0 days 01:11:01.402000,0 days 01:11:25.528000,232.0,259.0,278.0,316.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:09:47.706000,,1,3.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:13:03.365000,PER,11,0 days 00:01:37.838000,8.0,1.0,,,0 days 00:00:31.305000,0 days 00:00:42.428000,0 days 00:00:24.105000,0 days 01:11:56.833000,0 days 01:12:39.261000,0 days 01:13:03.366000,,261.0,278.0,302.0,False,SOFT,11.0,False,Red Bull Racing,0 days 01:11:25.527000,,1,3.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:14:40.961000,PER,11,0 days 00:01:37.596000,9.0,1.0,,,0 days 00:00:31.145000,0 days 00:00:42.395000,0 days 00:00:24.056000,0 days 01:13:34.511000,0 days 01:14:16.906000,0 days 01:14:40.962000,228.0,257.0,278.0,,False,SOFT,12.0,False,Red Bull Racing,0 days 01:13:03.365000,,1,3.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:16:18.591000,PER,11,0 days 00:01:37.630000,10.0,1.0,,,0 days 00:00:31.178000,0 days 00:00:42.322000,0 days 00:00:24.130000,0 days 01:15:12.140000,0 days 01:15:54.462000,0 days 01:16:18.592000,229.0,259.0,279.0,300.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:14:40.961000,,2,3.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:17:56.427000,PER,11,0 days 00:01:37.836000,11.0,1.0,,,0 days 00:00:31.054000,0 days 00:00:42.473000,0 days 00:00:24.309000,0 days 01:16:49.646000,0 days 01:17:32.119000,0 days 01:17:56.428000,233.0,258.0,282.0,,False,SOFT,14.0,False,Red Bull Racing,0 days 01:16:18.591000,,1,2.0,False,,False,True,1,Bahrain Grand Prix
0 days 01:19:36.704000,PER,11,0 days 00:01:40.277000,12.0,1.0,,0 days 01:19:34.991000,0 days 00:00:30.891000,0 days 00:00:42.506000,0 days 00:00:26.880000,0 days 01:18:27.319000,0 days 01:19:09.825000,0 days 01:19:36.705000,228.0,257.0,,312.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:17:56.427000,,1,3.0,False,,False,False,1,Bahrain Grand Prix
